f1_macro,precision_macro,recall_macro,epochs,batch_size,validation_split,filters,kernel_size,conv_activation,conv_l2_regularizer,dropout_rate,dense_activation,dense_l2_regularizer,activation,optimizer,loss_function,units,trainable,dense_layers
0.8879532775,0.9413123501,0.8575124409,75,64,0,320,5,relu,0,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.887716902,0.9459576993,0.8672682406,50,64,0,320,5,relu,0.001,0.2,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8860869448,0.9563394963,0.8494732252,50,64,0,320,5,relu,0.01,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8851828204,0.9423261749,0.8583793517,50,64,0,320,5,relu,0,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8848720647,0.9358792385,0.8510899745,75,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8843526078,0.9406656333,0.8532389366,50,64,0,320,5,relu,0,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8842887692,0.9395128658,0.8543378377,75,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8841598363,0.9227336935,0.8680529648,50,64,0,320,5,relu,0.1,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8835895351,0.9306412389,0.85897046,75,64,0,320,5,relu,0.1,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8825675535,0.939273343,0.8498201332,50,64,0,320,5,relu,0,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8825675535,0.939273343,0.8498201332,75,64,0,320,5,relu,0.01,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.8825491281,0.9373832148,0.8487090221,50,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8825491281,0.9373832148,0.8487090221,75,64,0,320,5,relu,0.001,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8823313414,0.92061199,0.8590242072,50,64,0,320,5,relu,0.01,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8818804773,0.9409527038,0.8554489488,50,64,0,320,5,relu,0,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8806113107,0.9154102564,0.8785876402,75,64,0,320,5,relu,0.01,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8805655825,0.9547292074,0.8417687075,75,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8801499943,0.9398583924,0.8497468731,75,64,0,320,5,relu,0.001,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8800205067,0.9386700039,0.8500643334,75,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8798279954,0.928940253,0.8533416444,75,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8797923534,0.941222843,0.8519568853,75,64,0,320,5,relu,0.01,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8796818235,0.9359037252,0.8455344189,75,64,0,320,5,relu,0.001,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8796306394,0.9376442829,0.8464013298,50,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8789030451,0.9374738587,0.84664553,75,64,0,320,5,relu,0.001,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8788654301,0.9340833201,0.8444233078,50,64,0,320,5,relu,0.001,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
