f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable;dense_layers
0.936259556;0.9374443759;0.9391988873;75;64;0;320;5;relu;0.001;0;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9362523345;0.9320445728;0.9440472754;50;64;0;320;5;tanh;0.001;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9362228743;0.9420620663;0.9337565796;75;64;0;320;5;tanh;0.001;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9360616373;0.9465468208;0.9296029287;50;64;0;320;5;relu;0.001;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9360614626;0.9398807139;0.934625411;75;64;0;320;5;relu;0;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9360375403;0.9347997118;0.9427442208;75;64;0;320;5;relu;0.001;0.2;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9360131173;0.9491770027;0.9264687875;50;64;0;320;5;tanh;0.001;0;relu;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9360078549;0.9383862697;0.9366713819;50;64;0;320;5;tanh;0.001;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9359569001;0.9376829746;0.9388378974;75;64;0;320;5;tanh;0.001;0;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9359240049;0.9451528299;0.9293761453;75;64;0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9358751246;0.9270669641;0.9473186039;50;64;0;320;5;relu;0.01;0.6;tanh;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9358478201;0.9392034947;0.9360440789;75;64;0;320;5;tanh;0.001;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9358246936;0.9357659847;0.9385784138;75;64;0;320;5;relu;0;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9357749988;0.9378995478;0.9359912817;50;64;0;320;5;tanh;0;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9357645414;0.9320899308;0.9428569458;50;64;0;320;5;tanh;0;0;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9357608794;0.9206169424;0.9553761175;75;64;0;320;5;relu;0.001;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;2
0.9357578108;0.9415366242;0.9346055928;75;64;0;320;5;relu;0.001;0;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9357212047;0.9451406029;0.9302611947;75;64;0;320;5;tanh;0.001;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9357069131;0.9366819034;0.9366360647;75;64;0;320;5;relu;0.001;0.6;relu;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9355588838;0.9287195235;0.9456956292;75;64;0;320;5;tanh;0.001;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9354780154;0.9360700212;0.9378242796;50;64;0;320;5;tanh;0;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9354773102;0.9383662793;0.9361904019;75;64;0;320;5;relu;0;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
