f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable
0.9262731441864389;0.9260664537355986;0.9309057798619408;50;64;0.0;320;5;relu;0.001;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.920759512832479;0.9136644713075246;0.9386402741585755;50;64;0.0;320;5;relu;0.001;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9338887831714997;0.9356268480188975;0.9338448470894694;50;64;0.0;320;5;relu;0.001;0.6;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9305189166721627;0.9286330009644113;0.9369698264859542;50;64;0.0;320;5;relu;0.001;0.6;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9338423076420632;0.938564803564228;0.9331064159494925;50;64;0.0;320;5;relu;0.001;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9346546590282191;0.9401175029518821;0.9356366693760186;50;64;0.0;320;5;relu;0.001;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9353903529894472;0.942326774142041;0.9316553835768584;50;64;0.0;320;5;relu;0.001;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9251092271456786;0.9314379434153371;0.9265916840882837;50;64;0.0;320;5;relu;0.001;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9385571724998757;0.9237541971035981;0.9562741348780059;50;64;0.0;320;5;relu;0.001;0.8;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9380795717381938;0.9310770313870762;0.9486263313236224;50;64;0.0;320;5;relu;0.001;0.8;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9284443687630153;0.9307248901385033;0.9305910243911152;50;64;0.0;320;5;relu;0.001;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9287708492276396;0.9208016931445631;0.9423313789390025;50;64;0.0;320;5;relu;0.001;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9365147240123338;0.9414235967297977;0.934181322692298;50;64;0.0;320;5;relu;0.001;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.935074375406686;0.9362220786848111;0.9364145680337946;50;64;0.0;320;5;relu;0.001;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9324907867865473;0.9434111549135651;0.9260668577522745;50;64;0.0;320;5;relu;0.001;0.8;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9352953896361855;0.9453272949656142;0.9283809085282979;50;64;0.0;320;5;relu;0.001;0.8;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.927998415930625;0.937608330632609;0.9245475210221115;50;64;0.0;320;5;relu;0.0;0.0;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9245480463376824;0.9431603713806377;0.9123607883170226;50;64;0.0;320;5;relu;0.0;0.0;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9286490463757626;0.9400454991899592;0.9214431524881886;50;64;0.0;320;5;relu;0.0;0.0;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9224615295197494;0.9269754368436891;0.9226800338960196;50;64;0.0;320;5;relu;0.0;0.0;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9172160234612445;0.9407597421809519;0.9014005467183015;50;64;0.0;320;5;relu;0.0;0.0;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9107331939044931;0.9428444286767237;0.8878319486784919;50;64;0.0;320;5;relu;0.0;0.0;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9300988022483132;0.9278420440209676;0.9359991080228662;50;64;0.0;320;5;relu;0.0;0.0;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9240476276858173;0.9250713103480553;0.9292502517521518;50;64;0.0;320;5;relu;0.0;0.0;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9245289782901924;0.928759095524193;0.9233004937152005;50;64;0.0;320;5;relu;0.0;0.0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
