f1_macro,precision_macro,recall_macro,epochs,batch_size,validation_split,filters,kernel_size,conv_activation,conv_l2_regularizer,dropout_rate,dense_activation,dense_l2_regularizer,activation,optimizer,loss_function,units,trainable,dense_layers
0.8879532775,0.9413123501,0.8575124409,50,64,0,320,5,relu,0.001,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8879532775,0.9413123501,0.8575124409,75,64,0,320,5,relu,0,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8873718552,0.9341784538,0.8655638666,50,64,0,320,5,relu,0.001,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8869008868,0.939273343,0.8575124409,50,64,0,320,5,relu,0,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.88629512,0.9176019814,0.8873059993,75,64,0,320,5,relu,0.001,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8854216649,0.9116554622,0.882174716,75,64,0,320,5,relu,0.1,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8851313861,0.9390954997,0.8521278255,75,64,0,320,5,relu,0.01,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8847059082,0.9397719424,0.8540936375,75,64,0,320,5,relu,0,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8841638525,0.8996278511,0.8978387743,75,64,0,320,5,relu,0.1,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8829931998,0.9343331976,0.8551314885,50,64,0,320,5,relu,0.001,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8825491281,0.9373832148,0.8487090221,75,64,0,320,5,relu,0,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8819443158,0.9421054712,0.8543500477,50,64,0,320,5,relu,0.01,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
